reviewNumber,overall,verified,vote,asin,reviewTime
3204,2,0,0.0,B0013O54P8,2008-08-04
3205,4,0,0.0,B0013O54P8,2008-05-22
3206,1,0,0.0,B0013O54P8,2008-04-24
3207,4,0,0.0,B0013O54P8,2008-04-20
3208,1,0,0.0,B0013OBXPI,2008-04-05
3209,5,1,0.0,B0013OBXPI,2015-01-01
3210,1,0,0.0,B0013OBXPI,2009-11-05
3211,5,0,0.0,B0013OBXPI,2009-07-24
3212,3,0,0.0,B0013O77D0,2009-02-23
3213,1,0,0.0,B0013O98PK,2008-10-01
3214,1,0,0.0,B0013WO6QS,2008-11-04
3215,4,1,0.0,B0013YFI68,2009-08-27
3216,3,0,0.0,B0013YHNEI,2008-03-18
3217,1,0,0.0,B0013YHNEI,2008-04-18
3218,3,0,0.0,B0013YHNEI,2008-03-29
3219,1,1,0.0,B0014GBX64,2009-11-10
3220,1,1,0.0,B0014GBX64,2009-04-16
3221,3,1,0.0,B0014KJ6EQ,2010-10-05
3222,4,0,0.0,B0014KJ6EQ,2010-03-26
3223,5,0,0.0,B0014KJ6EQ,2009-03-04
3224,5,0,0.0,B0014KJ6EQ,2009-01-27
3225,4,0,0.0,B0014KJ6EQ,2008-11-11
3226,5,1,0.0,B0014X2UAK,2017-04-25
3227,5,1,0.0,B0014X2UAK,2015-11-17
3228,5,1,0.0,B0014X2UAK,2015-11-08
3229,3,1,0.0,B0014X2UAK,2015-08-19
3230,4,1,0.0,B0014X2UAK,2015-06-26
3231,5,1,0.0,B0014X2UAK,2015-01-13
3232,5,1,0.0,B0014X4MWO,2009-10-14
3233,5,0,0.0,B0014X2UAK,2014-12-09
3234,5,0,0.0,B0014X4MWO,2009-06-02
3235,4,0,0.0,B0014X4MWO,2008-12-04
3236,5,1,0.0,B0014X4MWO,2008-09-18
3237,4,1,0.0,B0014X2UAK,2014-04-13
3238,4,1,0.0,B0014X2UAK,2014-03-04
3239,3,0,0.0,B0014X2UAK,2010-11-05
3240,1,0,0.0,B0014X2UAK,2010-01-07
3241,1,1,0.0,B0014X2UAK,2009-12-09
3242,4,1,0.0,B0014X2UAK,2009-11-01
3243,1,1,0.0,B0014X2UAK,2009-09-30
3244,5,1,0.0,B0014X2UAK,2009-06-20
3245,4,1,0.0,B0014X2UAK,2009-05-17
3246,5,0,0.0,B0014X2UAK,2009-05-08
3247,5,1,0.0,B0014X2UAK,2009-03-31
3248,4,0,0.0,B0014X2UAK,2009-02-08
3249,5,1,0.0,B0014X2UAK,2009-01-20
3250,3,1,0.0,B0014X4O7C,2013-06-28
3251,4,0,0.0,B0014X4O7C,2009-08-23
3252,5,0,0.0,B0014X4O7C,2009-05-26
3253,1,0,0.0,B0014X4O7C,2009-02-07
3254,2,0,0.0,B0014X4O7C,2009-02-02
3255,4,0,0.0,B0014X5XEK,2009-02-02
3256,1,0,0.0,B0014X5XEK,2009-01-30
3257,5,0,0.0,B0014X5XEK,2009-01-29
3258,5,1,0.0,B0014X5XEK,2015-11-17
3259,5,1,0.0,B0014X5XEK,2014-12-16
3260,5,0,0.0,B0014X5XEK,2014-12-07
3261,5,1,0.0,B0014X5XEK,2014-10-25
3262,5,1,0.0,B0014X5XEK,2014-01-28
3263,4,1,0.0,B0014X5XEK,2010-08-30
3264,5,1,0.0,B0014X5XEK,2009-10-24
3265,4,0,0.0,B0014X5XEK,2009-08-14
3266,5,1,0.0,B0014X5XEK,2009-08-11
3267,4,0,0.0,B0014X5XEK,2009-07-24
3268,3,1,0.0,B0014X5XEK,2009-04-02
3269,5,1,0.0,B0014X5XEK,2009-03-31
3270,4,0,0.0,B0014X5XEK,2009-03-14
3271,5,1,0.0,B0014ZQMXO,2015-08-19
3272,5,1,0.0,B0014ZQMXO,2013-08-26
3273,4,0,0.0,B0015DGGHM,2008-10-01
3274,5,0,0.0,B0015GKRKG,2008-09-08
3275,5,0,0.0,B0015T5Q86,2008-04-25
3276,4,0,0.0,B0015T5Q86,2009-05-23
3277,5,0,0.0,B0015T5Q86,2008-06-19
3278,1,0,0.0,B001676QOU,2009-11-03
3279,5,1,0.0,B0016P9KWC,2015-04-30
3280,2,0,0.0,B0016P9KWC,2009-01-04
3281,4,0,0.0,B0016PV4NA,2008-12-18
3282,3,0,0.0,B0016PV4NA,2008-05-28
3283,3,1,0.0,B0016ZOUUO,2009-07-24
3284,5,1,0.0,B0016ZOUUO,2009-06-26
3285,5,0,0.0,B0017I3DOY,2008-09-23
3286,5,0,0.0,B0017I3DOY,2008-09-04
3287,3,1,0.0,B0017I3DOY,2010-01-22
3288,3,0,0.0,B0017I3DOY,2008-12-26
3289,4,0,0.0,B0017I8NQM,2008-07-24
3290,5,0,0.0,B0017I8NQM,2008-07-24
3291,5,0,0.0,B0017I8NQM,2011-05-25
3292,4,0,0.0,B0017I8NQM,2010-02-22
3293,5,0,0.0,B0017I8NQM,2010-02-19
3294,5,0,0.0,B0017I8NQM,2010-02-19
3295,3,0,0.0,B0017I8NQM,2009-11-23
3296,4,0,0.0,B0017I8NQM,2009-08-28
3297,5,0,0.0,B0017I8NQM,2008-12-21
3298,5,0,0.0,B0017I8NQM,2008-12-12
3299,4,0,0.0,B0017I8NQM,2008-11-20
3300,4,0,0.0,B0017I8NQM,2008-10-01
3301,3,0,0.0,B0017I8NQM,2008-09-18
3302,5,0,0.0,B0017I8NQM,2008-09-04
3303,4,0,0.0,B0017I8NQM,2008-09-03
3304,4,0,0.0,B0017I8NQM,2008-08-21
3305,5,0,0.0,B0017I8NQM,2008-08-15
3306,3,0,0.0,B0017I8NQM,2008-08-08
3307,4,0,0.0,B0017I8NQM,2008-07-24
3308,5,0,0.0,B0017I1IQY,2008-09-04
3309,4,0,0.0,B0017KEA6W,2014-09-14
3310,3,0,0.0,B0017KEA6W,2012-02-15
3311,3,0,0.0,B0017KEA6W,2010-02-11
3312,4,0,0.0,B0017KEA6W,2009-11-30
3313,4,0,0.0,B0017KEA6W,2009-10-30
3314,3,0,0.0,B0017KEA6W,2009-09-24
3315,4,0,0.0,B0017KEA6W,2009-09-14
3316,5,0,0.0,B0017KEA6W,2009-08-26
3317,4,0,0.0,B0017KEA6W,2009-08-19
3318,3,0,0.0,B0017KEA6W,2009-08-18
3319,3,0,0.0,B0017KEA6W,2009-08-16
3320,3,0,0.0,B0017KEA6W,2009-08-08
3321,5,0,0.0,B0017KEA6W,2009-08-02
3322,5,0,0.0,B0017KEA6W,2009-07-23
3323,3,0,0.0,B0017KEA6W,2009-07-16
3324,3,0,0.0,B0017KEA6W,2009-07-15
3325,2,0,0.0,B0017KEA6W,2009-07-12
3326,3,0,0.0,B0017KEA6W,2009-07-07
3327,4,0,0.0,B0017KEA6W,2009-07-06
3328,3,0,0.0,B0017KEA6W,2009-06-22
3329,3,0,0.0,B0017KEA6W,2009-06-20
3330,4,0,0.0,B0017KEA6W,2009-06-18
3331,3,0,0.0,B0017KEA6W,2009-06-18
3332,4,0,0.0,B0017KEA6W,2009-06-17
3333,5,0,0.0,B0017KEA6W,2009-06-17
3334,3,0,0.0,B0017KEA6W,2009-06-16
3335,3,0,0.0,B0017KEA6W,2009-06-14
3336,3,0,0.0,B0017KEA6W,2009-06-14
3337,4,1,0.0,B0017NWWUA,2015-11-03
3338,5,0,0.0,B0017NWWUA,2014-08-12
3339,1,1,0.0,B0017NWWUA,2012-11-07
3340,5,1,0.0,B0017NWWUA,2010-11-14
3341,5,0,0.0,B0017NWWUA,2010-11-14
3342,2,0,0.0,B0017NWWUA,2010-10-29
3343,4,1,0.0,B0017NWWUA,2009-11-14
3344,4,0,0.0,B0017UBJBG,2008-10-26
3345,4,0,0.0,B0017UDNQU,2009-05-18
3346,3,0,0.0,B0017W8BQU,2009-06-11
3347,2,0,0.0,B0017W8BQU,2009-06-07
3348,4,0,0.0,B0017W8BQU,2009-10-12
3349,4,0,0.0,B0017W8BQU,2009-09-22
3350,4,0,0.0,B0017W8BQU,2009-08-20
3351,3,0,0.0,B0017W8BQU,2009-08-16
3352,5,0,0.0,B0017W8BQU,2009-07-23
3353,5,0,0.0,B0017W8BQU,2009-07-07
3354,4,0,0.0,B0017W8BQU,2009-06-29
3355,2,0,0.0,B0017W8BQU,2009-06-25
3356,5,0,0.0,B0017W8BQU,2009-06-24
3357,5,0,0.0,B0017W8BQU,2009-06-24
3358,4,0,0.0,B0017W8BQU,2009-06-19
3359,3,0,0.0,B0017W8BQU,2009-06-18
3360,5,0,0.0,B0017W8BQU,2009-06-17
3361,5,0,0.0,B0017W8BQU,2009-06-17
3362,5,0,0.0,B0017W8BQU,2009-06-14
3363,3,0,0.0,B0017W8BQU,2009-06-13
3364,5,0,0.0,B0018EI3I8,2008-09-20
3365,5,1,0.0,B0018EI3I8,2014-07-12
3366,5,1,0.0,B0018EI3I8,2009-10-16
3367,4,0,0.0,B0018EI3I8,2009-09-04
3368,4,1,0.0,B0018EI3I8,2009-07-13
3369,2,0,0.0,B0018EI3I8,2009-05-21
3370,5,0,0.0,B0018EI3I8,2009-04-06
3371,5,1,0.0,B0018EI3I8,2009-01-30
3372,5,1,0.0,B0018EI3I8,2008-11-16
3373,1,0,0.0,B0018EI3I8,2008-10-19
3374,4,0,0.0,B0018EI3HY,2008-11-09
3375,4,0,0.0,B0018EI3HY,2008-11-07
3376,5,1,0.0,B0018EI3HY,2009-07-09
3377,5,0,0.0,B0018EI3HY,2009-06-22
3378,4,0,0.0,B0018EI3HY,2009-01-13
3379,4,0,0.0,B0018EI3HY,2009-01-10
3380,4,0,0.0,B0018EI3HY,2009-01-03
3381,3,0,0.0,B0018EI3HY,2008-12-22
3382,4,0,0.0,B0018EI3HY,2008-11-29
3383,4,0,0.0,B0018EI3HY,2008-11-28
3384,5,0,0.0,B0018EI3HY,2008-11-20
3385,4,0,0.0,B0018EI3HY,2008-11-20
3386,5,0,0.0,B0018EI3HY,2008-11-19
3387,4,0,0.0,B0018EI3HY,2008-11-18
3388,5,0,0.0,B0018EI3HY,2008-11-16
3389,5,0,0.0,B0018EI3HY,2008-11-13
3390,5,0,0.0,B0018EI3HY,2008-11-13
3391,4,0,0.0,B0018EI3HY,2008-11-11
3392,5,0,0.0,B0018EI3HY,2008-11-11
3393,2,0,0.0,B0018EI3H4,2009-11-05
3394,5,0,0.0,B0018EI3H4,2009-10-17
3395,2,0,0.0,B0018EI3H4,2009-09-24
3396,1,1,0.0,B0018EI3H4,2009-09-17
3397,5,0,0.0,B0018EI3H4,2009-09-15
3398,1,0,0.0,B0018EI3H4,2009-09-11
3399,4,0,0.0,B0018EI3H4,2009-09-01
3400,2,0,0.0,B0018EI3H4,2009-08-20
3401,4,1,0.0,B0018EI3H4,2009-07-30
3402,5,0,0.0,B0018EI3H4,2009-07-28
3403,4,0,0.0,B0018EI3H4,2009-07-23
3404,4,0,0.0,B0018EI3H4,2009-07-18
3405,5,0,0.0,B0018EI3H4,2009-07-15
3406,5,0,0.0,B0018EI3H4,2009-06-28
3407,4,0,0.0,B0018EI3H4,2009-06-25
3408,4,0,0.0,B0018EI3H4,2009-06-24
3409,4,0,0.0,B0018EI3H4,2009-06-21
3410,4,0,0.0,B0018EI3H4,2009-06-21
3411,3,0,0.0,B0018EI3H4,2009-06-18
3412,5,0,0.0,B0018EI3H4,2009-05-10
3413,1,1,0.0,B0018EI3H4,2009-04-09
3414,5,0,0.0,B0018EI3H4,2008-10-30
3415,5,0,0.0,B001AFD20E,2008-08-28
3416,4,0,0.0,B001AFD20E,2008-08-28
3417,5,0,0.0,B001AFD20E,2008-08-27
3418,4,0,0.0,B001AFD20E,2008-08-24
3419,5,0,0.0,B001AFD20E,2008-08-21
3420,5,0,0.0,B001AFD20E,2008-08-21
3421,4,0,0.0,B001AFD20E,2010-01-16
3422,3,0,0.0,B001AFD20E,2009-12-22
3423,1,0,0.0,B001AFD20E,2009-11-08
3424,5,0,0.0,B001AFD20E,2009-03-26
3425,2,0,0.0,B001AFD20E,2009-02-05
3426,5,0,0.0,B001AFD20E,2008-12-28
3427,4,0,0.0,B001AFD20E,2008-12-07
3428,5,0,0.0,B001AFD20E,2008-11-11
3429,5,0,0.0,B001AFD20E,2008-10-16
3430,5,0,0.0,B001AFD20E,2008-09-27
3431,5,0,0.0,B001AFD20E,2008-09-17
3432,5,0,0.0,B001AFD20E,2008-08-28
3433,5,0,0.0,B001AFCWBO,2008-09-10
3434,4,0,0.0,B001AFCWBO,2008-09-04
3435,5,0,0.0,B001AFCWBO,2008-08-31
3436,4,0,0.0,B001AFCWBO,2010-01-22
3437,5,0,0.0,B001AFCWBO,2009-12-11
3438,3,0,0.0,B001AFCWBO,2009-10-22
3439,4,0,0.0,B001AFCWBO,2009-09-24
3440,4,0,0.0,B001AFCWBO,2009-04-16
3441,5,0,0.0,B001AFCWBO,2009-03-24
3442,4,0,0.0,B001AFCWBO,2009-03-14
3443,5,0,0.0,B001AFCWBO,2009-02-18
3444,5,0,0.0,B001AFCWBO,2008-10-16
3445,5,0,0.0,B001AFCWBO,2008-10-16
3446,5,0,0.0,B001AFCWBO,2008-10-03
3447,5,0,0.0,B001AFCWBO,2008-09-22
3448,3,0,0.0,B001AFCWBO,2008-09-18
3449,5,0,0.0,B001AFCWBO,2008-09-13
3450,5,0,0.0,B001AFFRM0,2008-09-13
3451,4,0,0.0,B001AFD8XK,2008-09-15
3452,5,0,0.0,B001AFD8XK,2008-09-13
3453,4,0,0.0,B001AFD8XK,2008-09-13
3454,5,0,0.0,B001AFD8XK,2008-09-07
3455,4,0,0.0,B001AFFRM0,2009-09-24
3456,4,0,0.0,B001AFD8XK,2010-01-27
3457,4,0,0.0,B001AFD8XK,2010-01-16
3458,5,0,0.0,B001AFD8XK,2009-11-11
3459,5,0,0.0,B001AFFRM0,2009-07-29
3460,5,0,0.0,B001AFFRM0,2009-06-15
3461,4,0,0.0,B001AFFRM0,2009-04-16
3462,4,0,0.0,B001AFFRM0,2008-12-23
3463,1,0,0.0,B001AFFRM0,2008-12-19
3464,5,0,0.0,B001AFFRM0,2008-12-18
3465,5,0,0.0,B001AFFRM0,2008-12-17
3466,4,0,0.0,B001AFFRM0,2008-11-21
3467,4,0,0.0,B001AFFRM0,2008-11-20
3468,4,0,0.0,B001AFD8XK,2008-12-23
3469,5,0,0.0,B001AFD8XK,2008-12-18
3470,5,0,0.0,B001AFD8XK,2008-11-25
3471,5,0,0.0,B001AFD8XK,2008-11-11
3472,5,0,0.0,B001AFD8XK,2008-11-02
3473,5,0,0.0,B001AFD8XK,2008-10-22
3474,5,0,0.0,B001AFD8XK,2008-10-16
3475,5,0,0.0,B001AFD8XK,2008-10-03
3476,5,0,0.0,B001AFD8XK,2008-09-29
3477,5,0,0.0,B001AFD8XK,2008-09-20
3478,5,0,0.0,B001AFD8XK,2008-09-18
3479,5,0,0.0,B001AFD8XK,2008-09-18
3480,5,0,0.0,B001AFFRM0,2008-10-16
3481,5,0,0.0,B001AFFRM0,2008-09-18
3482,5,0,0.0,B001AFFRM0,2008-09-18
3483,5,0,0.0,B001AFFRM0,2008-09-17
3484,4,0,0.0,B001AFFRM0,2008-09-15
3485,4,0,0.0,B001AFFZM2,2010-01-16
3486,2,0,0.0,B001AFFZM2,2009-02-05
3487,5,0,0.0,B001AFFZM2,2008-11-21
3488,5,0,0.0,B001AFFZM2,2008-11-18
3489,4,0,0.0,B001AFFZM2,2008-11-17
3490,5,0,0.0,B001AFFZM2,2008-11-02
3491,4,0,0.0,B001AFFZM2,2008-10-16
3492,4,0,0.0,B001AFFZM2,2008-10-16
3493,4,0,0.0,B001AFFZM2,2008-09-14
3494,5,0,0.0,B001AFFZM2,2008-09-04
3495,5,0,0.0,B001AFFZM2,2008-08-28
3496,5,0,0.0,B001AFFZM2,2008-08-21
3497,5,0,0.0,B001AFFZM2,2008-08-21
3498,5,0,0.0,B001AFFZM2,2008-08-21
3499,4,0,0.0,B001AFFZM2,2008-08-21
3500,4,0,0.0,B001AFFZM2,2008-08-20
3501,5,0,0.0,B001AFFZM2,2008-08-20
3502,5,0,0.0,B001AFFZM2,2008-08-20
3503,4,0,0.0,B001AFFZM2,2008-08-19
3504,4,0,0.0,B001AFFZM2,2008-08-16
3505,5,0,0.0,B001AFFZM2,2008-08-14
3506,5,0,0.0,B001AFFZM2,2008-08-08
3507,5,0,0.0,B001AFFZM2,2008-08-08
3508,4,0,0.0,B001AFFZM2,2008-08-01
3509,4,0,0.0,B001AFFZM2,2008-07-31
3510,4,0,0.0,B001AFFZM2,2008-07-29
3511,4,0,0.0,B001AFFYSW,2009-04-16
3512,3,0,0.0,B001AFFYSW,2009-02-19
3513,4,0,0.0,B001AFFYSW,2009-02-09
3514,4,0,0.0,B001AFFYSW,2008-12-17
3515,5,0,0.0,B001AFFYSW,2008-11-21
3516,5,0,0.0,B001AFFYSW,2008-11-19
3517,5,0,0.0,B001AFFYSW,2008-11-13
3518,3,0,0.0,B001AFFYSW,2008-10-21
3519,5,0,0.0,B001AFFYSW,2008-09-07
3520,4,0,0.0,B001AFFYSW,2008-08-27
3521,4,0,0.0,B001AFFYSW,2008-08-21
3522,5,0,0.0,B001AFFYSW,2008-08-21
3523,5,0,0.0,B001AFFYSW,2008-08-21
3524,5,0,0.0,B001AFFYSW,2008-08-20
3525,4,0,0.0,B001AFFYSW,2008-08-14
3526,5,0,0.0,B001AFFYSW,2008-08-05
3527,5,0,0.0,B001AFFYSW,2008-08-05
3528,4,0,0.0,B001AFFYSW,2008-08-04
3529,5,0,0.0,B001AFFYSW,2008-08-04
3530,5,0,0.0,B001AMHWP8,2009-08-28
3531,5,0,0.0,B001AMHWP8,2009-08-28
3532,4,1,0.0,B001AMHWP8,2016-01-29
3533,5,0,0.0,B001AMHWP8,2015-08-03
3534,5,1,0.0,B001AMHWP8,2014-08-13
3535,4,1,0.0,B001AMHWP8,2014-07-27
3536,4,0,0.0,B001AMHWP8,2013-07-21
3537,5,1,0.0,B001AMLRU4,2009-07-26
3538,5,1,0.0,B001AMLRU4,2010-12-18
3539,5,1,0.0,B001AMLRU4,2010-01-21
3540,5,1,0.0,B001AMLRU4,2009-11-01
3541,5,1,0.0,B001AMLRU4,2009-10-24
3542,1,0,0.0,B001AMHWP8,2012-03-21
3543,5,1,0.0,B001AMHWP8,2011-07-26
3544,3,0,0.0,B001AMHWP8,2010-09-26
3545,4,0,0.0,B001AMHWP8,2010-05-11
3546,5,0,0.0,B001AMHWP8,2009-11-25
3547,4,1,0.0,B001AMHWP8,2009-11-12
3548,5,1,0.0,B001AMHWP8,2009-11-09
3549,5,1,0.0,B001AMHWP8,2009-11-03
3550,5,1,0.0,B001AMHWP8,2009-10-26
3551,5,0,0.0,B001AMHWP8,2009-10-22
3552,4,1,0.0,B001AMHWP8,2009-10-19
3553,3,0,0.0,B001AMHWP8,2009-10-15
3554,4,1,0.0,B001AMHWP8,2009-09-28
3555,5,0,0.0,B001AMHWP8,2009-09-11
3556,5,0,0.0,B001AMHWP8,2009-09-10
3557,1,0,0.0,B001AMHWP8,2009-09-08
3558,4,1,0.0,B001AMHWP8,2009-09-07
3559,4,0,0.0,B001AMHWP8,2009-09-04
3560,4,0,0.0,B001AMHWP8,2009-09-04
3561,5,1,0.0,B001AMHWP8,2009-09-03
3562,4,0,0.0,B001AMHWP8,2009-09-03
3563,5,1,0.0,B001AMHWP8,2009-09-02
3564,4,1,0.0,B001AMHWP8,2009-09-01
3565,5,0,0.0,B001AMHWP8,2009-08-31
3566,3,1,0.0,B001AMHWP8,2009-08-29
3567,5,0,0.0,B001AMHWP8,2009-08-28
3568,5,0,0.0,B001AMHWP8,2009-08-28
3569,5,0,0.0,B001AMPP0W,2009-08-29
3570,5,1,0.0,B001AMPP0W,2009-08-28
3571,3,0,0.0,B001AMPP0W,2011-02-15
3572,5,0,0.0,B001AMPP0W,2009-09-13
3573,5,0,0.0,B001AMPP0W,2009-09-11
3574,1,0,0.0,B001AMPP0W,2009-09-10
3575,4,0,0.0,B001AMPP0W,2009-09-04
3576,4,1,0.0,B001AMPP0W,2009-09-04
3577,5,1,0.0,B001AMPP0W,2009-09-03
3578,4,1,0.0,B001AMPP0W,2009-09-02
3579,2,1,0.0,B001B5J7T8,2010-10-29
3580,3,1,0.0,B001B5J7T8,2010-01-30
3581,4,1,0.0,B001B5J7T8,2010-01-30
3582,1,0,0.0,B001B5J7T8,2009-08-07
3583,4,0,0.0,B001B5J7T8,2009-01-06
3584,4,0,0.0,B001C31P4Y,2008-11-12
3585,5,0,0.0,B001C31P4Y,2008-11-09
3586,4,0,0.0,B001C31P4Y,2008-11-09
3587,5,1,0.0,B001C31P4Y,2009-07-13
3588,3,0,0.0,B001C31P4Y,2009-05-21
3589,2,0,0.0,B001C31P4Y,2009-04-23
3590,4,0,0.0,B001C31P4Y,2009-01-14
3591,5,1,0.0,B001C31P4Y,2009-01-01
3592,3,0,0.0,B001C31P4Y,2008-11-26
3593,4,0,0.0,B001C31P4Y,2008-11-21
3594,4,0,0.0,B001C31P4Y,2008-11-20
3595,3,0,0.0,B001C31P4Y,2008-11-18
3596,5,0,0.0,B001C31P4Y,2008-11-18
3597,1,0,0.0,B001C31P4Y,2008-11-13
3598,4,0,0.0,B001C33V4G,2008-09-28
3599,4,0,0.0,B001C33V4G,2008-09-25
3600,2,0,0.0,B001C33V4G,2008-09-25
3601,5,0,0.0,B001C33V4G,2008-09-25
3602,4,0,0.0,B001C33V4G,2009-08-20
3603,5,1,0.0,B001C33V4G,2009-05-28
3604,3,0,0.0,B001C33V4G,2009-03-26
3605,4,0,0.0,B001C33V4G,2008-12-04
3606,2,0,0.0,B001C33V4G,2008-12-02
3607,4,0,0.0,B001C33V4G,2008-11-26
3608,4,0,0.0,B001C33V4G,2008-11-16
3609,5,0,0.0,B001C33V4G,2008-11-16
3610,4,0,0.0,B001C33V4G,2008-11-09
3611,1,0,0.0,B001C33V4G,2008-10-24
3612,4,0,0.0,B001C33V4G,2008-10-18
3613,3,0,0.0,B001C33V4G,2008-10-16
3614,4,0,0.0,B001C33V4G,2008-10-16
3615,4,0,0.0,B001C33V4G,2008-10-16
3616,5,0,0.0,B001C33V4G,2008-10-16
3617,5,0,0.0,B001C33V4G,2008-10-15
3618,5,0,0.0,B001C33V4G,2008-10-14
3619,5,0,0.0,B001C33V4G,2008-10-13
3620,4,0,0.0,B001C33V4G,2008-10-09
3621,5,0,0.0,B001C33V4G,2008-10-09
3622,5,0,0.0,B001C33V4G,2008-10-08
3623,4,0,0.0,B001C33V4G,2008-09-29
3624,4,0,0.0,B001C31OZY,2008-11-05
3625,5,0,0.0,B001C31OZY,2008-11-05
3626,5,0,0.0,B001C31OZY,2008-11-04
3627,1,0,0.0,B001C31OZY,2008-10-29
3628,3,0,0.0,B001C31OZY,2009-05-21
3629,4,0,0.0,B001C31OZY,2009-05-19
3630,4,0,0.0,B001C31OZY,2009-03-26
3631,5,0,0.0,B001C31OZY,2009-01-02
3632,4,0,0.0,B001C31OZY,2008-12-23
3633,5,0,0.0,B001C31OZY,2008-12-04
3634,5,0,0.0,B001C31OZY,2008-11-20
3635,5,0,0.0,B001C31OZY,2008-11-20
3636,3,0,0.0,B001C31OZY,2008-11-20
3637,5,0,0.0,B001C31OZY,2008-11-19
3638,5,0,0.0,B001C31OZY,2008-11-16
3639,4,0,0.0,B001C31OZY,2008-11-13
3640,5,1,0.0,B001CJQGM4,2013-11-13
3641,2,0,0.0,B001CJQGM4,2010-01-20
3642,1,0,0.0,B001CJQGM4,2009-11-26
3643,1,1,0.0,B001CJQGM4,2009-09-17
3644,1,0,0.0,B001CJQGM4,2009-05-27
3645,1,0,0.0,B001CJQGM4,2009-02-05
3646,1,0,0.0,B001CJQGM4,2009-01-08
3647,4,0,0.0,B001CPCJNS,2008-11-14
3648,5,0,0.0,B001CPCJNS,2008-11-13
3649,3,0,0.0,B001CPCJNS,2008-11-11
3650,4,0,0.0,B001CPCJNS,2008-11-10
3651,4,0,0.0,B001CPCJNS,2008-11-09
3652,4,0,0.0,B001CPCJNS,2008-11-09
3653,1,0,0.0,B001CPCJNS,2009-11-01
3654,5,0,0.0,B001CPCJNS,2009-07-20
3655,3,0,0.0,B001CPCJNS,2008-12-18
3656,3,0,0.0,B001CPCJNS,2008-12-13
3657,2,0,0.0,B001CPCJNS,2008-11-25
3658,5,0,0.0,B001CPCJNS,2008-11-25
3659,5,0,0.0,B001CPCJNS,2008-11-20
3660,4,0,0.0,B001CPCJNS,2008-11-20
3661,3,0,0.0,B001CPCJNS,2008-11-19
3662,4,0,0.0,B001CPCJNS,2008-11-19
3663,5,0,0.0,B001CPCJNS,2008-11-18
3664,5,0,0.0,B001CPCJNS,2008-11-16
3665,4,0,0.0,B001CPJHGU,2009-08-05
3666,5,0,0.0,B001CPJHGU,2009-12-17
3667,5,0,0.0,B001CPJHGU,2009-10-06
3668,5,0,0.0,B001CPJHGU,2009-09-24
3669,3,0,0.0,B001CPJHGU,2009-09-24
3670,2,0,0.0,B001CPJHGU,2009-09-05
3671,4,0,0.0,B001CPJHGU,2009-08-29
3672,5,0,0.0,B001CPJHGU,2009-08-27
3673,4,0,0.0,B001CPJHGU,2009-08-27
3674,5,0,0.0,B001CPJHGU,2009-08-21
3675,5,0,0.0,B001CPJHGU,2009-08-21
3676,3,0,0.0,B001CPJHGU,2009-08-20
3677,5,0,0.0,B001CPJHGU,2009-08-18
3678,2,0,0.0,B001CPJHGU,2009-08-13
3679,3,0,0.0,B001CPJHGU,2009-08-11
3680,3,0,0.0,B001CPJHGU,2009-08-10
3681,5,0,0.0,B001CPJHGU,2009-08-10
3682,2,0,0.0,B001CPJHGU,2009-08-08
3683,3,0,0.0,B001CPJHGU,2009-08-05
3684,2,0,0.0,B001CPJHGU,2009-08-05
3685,2,0,0.0,B001CQDOR2,2008-11-25
3686,5,0,0.0,B001CQDOR2,2009-07-02
3687,5,0,0.0,B001CQDOR2,2008-12-18
3688,4,0,0.0,B001CQDOR2,2008-12-08
3689,4,0,0.0,B001CQDOR2,2008-12-05
3690,4,0,0.0,B001CU9IKU,2009-01-08
3691,3,0,0.0,B001CU9IKU,2009-01-07
3692,4,0,0.0,B001CU9IKU,2009-01-05
3693,4,0,0.0,B001CU9IKU,2009-01-02
3694,5,0,0.0,B001CU9IKU,2009-02-18
3695,4,0,0.0,B001CU9IKU,2009-02-18
3696,4,0,0.0,B001CU9IKU,2009-02-05
3697,2,0,0.0,B001CU9IKU,2009-01-22
3698,5,0,0.0,B001CU9IKU,2009-01-15
3699,4,0,0.0,B001CU9IKU,2009-01-15
3700,4,0,0.0,B001CU9IKU,2009-01-15
3701,4,0,0.0,B001CU9IKU,2009-01-15
3702,5,0,0.0,B001CU9IKU,2009-01-14
3703,2,0,0.0,B001CU9IKU,2009-01-09
3704,3,0,0.0,B001CU9IKU,2009-01-09
3705,5,0,0.0,B001CU9IKU,2009-01-09
3706,5,0,0.0,B001CUCZPK,2009-01-04
3707,5,0,0.0,B001CUCZPK,2009-01-03
3708,4,0,0.0,B001CUCZPK,2008-12-26
3709,5,0,0.0,B001CUCZPK,2009-07-17
3710,5,0,0.0,B001CUCZPK,2009-04-30
3711,2,0,0.0,B001CUCZPK,2009-02-09
3712,5,0,0.0,B001CUCZPK,2009-01-20
3713,4,0,0.0,B001CUCZPK,2009-01-16
3714,5,0,0.0,B001CUCZPK,2009-01-15
3715,2,0,0.0,B001CUCZPK,2009-01-14
3716,1,0,0.0,B001CUCZPK,2009-01-14
3717,5,0,0.0,B001CUCZPK,2009-01-14
3718,3,0,0.0,B001CUCZPK,2009-01-14
3719,3,0,0.0,B001CUCZPK,2009-01-14
3720,3,0,0.0,B001CUCZPK,2009-01-11
3721,5,0,0.0,B001CUCZPK,2009-01-10
3722,5,0,0.0,B001CUCZPK,2009-01-09
